tweet_id,customer_text,predicted_intent,confidence,baseline_intent,draft_reply,escalate,escalation_reason,actual_brand_reply,judge_groundedness,judge_helpfulness,judge_tone,judge_correctness,judge_overall,judge_justification
2399975,The email that you sent to verify my account hasn't come through and isn't coming through. Please help,account_access,0.9,security_incident,"""Hi, sorry to hear that the verification email isn't reaching you. Can you please DM your email address associated with your Adobe account so we can investigate further? Thanks""",False,intent 'account_access' with confidence 0.90 is safe to auto-handle,"Hi, could you please DM your email address so we can look into your account settings? Thanks ^NR",5,5,5,5,5,"The reply closely mirrors a similar past AdobeCare response, providing a clear and concise next step for the customer."
2366921,Someone else mentioned the GPU settings in Illustrator. I just updated to MacOS High Sierra and did some Google searching. I turned off the GPU performance settings and the rending problems were resolved! Thank you for your reply!,how_to,0.9,feedback_praise,"""Glad to hear it worked for you! :) ^Wren""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,"Hi there, we have passed the info to experts. They will review it and get back to you ASAP. Thanks! ^BK",2,4,5,5,4,"The reply acknowledges the customer's solution, but lacks any concrete next steps or official confirmation from AdobeCare experts."
1228555,Thanks for follow up. Here is a demonstration:,feedback_praise,1.0,feedback_praise,"""Hi there, thanks for the demo! Can you please DM us the exact error message you're seeing so we can investigate further? ^TS""",False,intent 'feedback_praise' with confidence 1.00 is safe to auto-handle,"Hi Steven, we have logged this issue as a bug, please add your vote and follow the thread: for a workaround/ . ^TS",4,4,5,5,4,"The reply is grounded in a similar past issue, provides a clear next step, and maintains a warm tone, but lacks a direct reference to the bug logging process."
756174,"My case escalated twice, but I have not heard from customer support even after 5 days #IrresponsibleAttitude",billing_dispute,0.8,billing_dispute,"""Sorry to hear that your case escalated twice without resolution. Can you please DM us your Adobe ID (Email) so we can look into it further? We'll do our best to get it resolved for you. ^Raj""",False,intent 'billing_dispute' with confidence 0.80 is safe to auto-handle,Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj,4,5,5,5,5,"The reply closely mirrors a similar past AdobeCare response, providing a clear next step and a warm tone."
1282157,It's connected via a DVI cable to my PC I'm on Win10 When I switch to software only it doesn't update my frames anymore,how_to,0.8,bug_crash,"""Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,5,5,5,5,5,"The reply is a direct copy of a past AdobeCare reply, lacking any additional context or resolution to the customer's issue."
1894718,Hi! Any idea of why do I have to open each Ae project in order to make Pr find them please? And why Pr still crashes plz? Thx!,how_to,0.8,how_to,"""Hi! Sorry to hear that Pr is crashing & not finding projects. Have you checked the 'Files' panel in Pr to see if there's a 'Show All' option? DM us your Pr version & any error messages for more assistance. ^VS""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Eroz, have you updated both PPro &amp; AE to next version? If yes, it could be with version compatibility. Sorry for trouble. Thanks. ^VS",4,4,5,5,4,"The reply provides a helpful next step and a clear call to action, but lacks a direct reference to the specific issue of version compatibility, which is present in the referenced AdobeCare reply."
662180,Don’t be fooled by 30 day trials of adobe product. They cut you off after 7 days. Customer service was no help. Why purchase a product from someone like this!,billing_dispute,0.9,feedback_praise,"""Sorry to hear that, @username. We've had similar feedback about our trial terms. Can you DM us more details about your issue, including your Adobe product and version? We'll do our best to help""",False,intent 'billing_dispute' with confidence 0.90 is safe to auto-handle,"Apologies for the frustration, Sue. Creative Cloud trials were standardized to 7 days last year. Here's more info: ^Britt",4,4,5,5,4,"The reply acknowledges the customer's frustration and offers a clear next step, while referencing a similar past issue for context, but does not directly address the customer's claim about the 30-day trial period."
1756078,"It has large images, but fixed by selecting ""zip"" in compression settings. BTW, the 2 first solutions on the link are strange.",how_to,0.9,how_to,"""Glad to hear it's resolved! Thanks for sharing the fix. If you have any other issues or need further assistance, feel free to DM us. ^AJ""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,Glad to hear it's resolved. Please feel free to tweet us back if you have any other trouble. Thanks! ^AJ,4,4,5,5,4,"The reply accurately acknowledges the issue was resolved and provides a clear next step, but the tone is overly formal and lacks the warmth of the original reply."
2071280,"are an absolute joke, taking money from my bank without permission, hung up on when contacted customer service😡😡",billing_dispute,0.9,bug_crash,"""I'm so sorry to hear that! 😞 Would you mind DM'ing us your Adobe ID (email) or case number? We'll do our best to help you with your issue. ^B""",False,intent 'billing_dispute' with confidence 0.90 is safe to auto-handle,I'm so sorry to hear that! Would you mind DM'ing us your Adobe ID (email) or case number? Thanks. ^B,5,5,5,5,5,"matches the tone and language of a typical AdobeCare reply, provides a clear next step and apologizes for the customer's experience, and is free of factual claims that contradict the context or common sense."
1501029,". &amp; , please provide documentation for definitions of Output Formats: JPG 100, JPG 80, JPG 50, JPG 20",how_to,0.9,account_access,"""Hi! We've passed this info on to our expert - they will review and get back to you ASAP. ^AJ""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,5,5,5,5,5,"The reply is identical to the reference, lacking any additional context or helpful information, but accurately conveys the same response as the original."
2317836,Annotating a 7 pg PDF and on my last edit ADOBE FRICKEN CRASHES! No recovery file. I want to cry. I cant bring myself to do it again 😭😭😭,bug_crash,0.9,bug_crash,"""Hi there, sorry to hear that Adobe crashed while annotating your PDF. Can you DM us the PDF file name, version of Adobe Acrobat you're using, and the exact error message you saw? We'll do our best to help you recover your work. ^Madison""",False,intent 'bug_crash' with confidence 0.90 is safe to auto-handle,"Hi, we’re so sorry about this. Can you provide more detail on what happened? We’re here to help, just need more info. ^Madison",4,5,5,5,5,"The reply provides a clear next step and asks for necessary details to assist the customer, while matching the tone and style of AdobeCare's past replies."
2270563,"Issues vary inconclusively between platform, system power and project complexity...",how_to,0.8,security_incident,"Hi, I will loop in our video expert to help you with this issue.. ^SV",True,message contains escalation keyword(s): ['sue'],"Hi, I will loop in our video expert to help you with this issue.. ^SV",5,5,5,5,5,"Identical to the reference reply, lacking any additional value or next steps for the customer."
1543829,"This is Adobe InDesign CC 2017.0, and I don't personally have a problem... it's more that everyone else does due to the defaults!",feedback_praise,0.9,security_incident,"""@username Thanks for sharing your concern! I've looped in an expert who'll respond ASAP. Please expect a reply from them on Monday. ^Raj""",False,intent 'feedback_praise' with confidence 0.90 is safe to auto-handle,I have looped in the expert who will respond ASAP back in office on Monday. Please excuse the delay due to the weekend. ^Raj,5,5,5,5,5,"The reply mirrors the exact wording and tone of the provided reference, indicating a high degree of accuracy and consistency with AdobeCare's past responses."
2366923,Someone else mentioned the GPU settings in Illustrator. I just updated to MacOS High Sierra and did some Google searching. I turned off the GPU performance settings and the rending problems were resolved! Thank you for your reply!,how_to,0.9,feedback_praise,"""Hi there! Glad to hear you found a solution! We've had similar issues reported. Can you DM us some details about your Illustrator version & issue before/after updating to MacOS High Sierra? ^BK""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,Glad to hear it worked for you! :) ^Wren,4,4,5,5,4,"The reply acknowledges the customer's solution and asks for additional information to help with future troubleshooting, matching AdobeCare's typical approach to similar issues."
